1127,pt,1
1128,fr,399
1128,en,5
1129,de,1735
1129,en,16
1180,en,13
1182,pt,467
1184,en,271
1185,en,121
1192,en,391
1194,es,31
1195,pt,364
1196,en,15
1198,fr,225
1199,it,123
1201,es,14
1202,en,3
1203,es,264
1205,en,42
1206,en,40
1207,fr,19
1208,de,12
1209,it,19
1214,en,724
1219,en,2
1221,en,471
1222,ru,7015
1223,en,192
1224,en,330
1225,fr,926
1226,en,279
1227,fr,376
1228,es,195
1236,fr,206
1236,en,41
1236,pt,1
1259,ar,243
1261,ru,30
1261,en,18
1266,en,320
1267,ar,1124
1267,en,181
1270,en,80
1278,en,47
1279,en,1
1284,en,140
1285,es,71
1289,en,49
1293,en,268
1325,en,9
1330,en,331
1332,es,8
1333,es,31
1348,en,45
1353,en,672
1356,en,13
1359,en,9
1359,fr,3
1363,es,162
1368,en,3
1369,en,441
1384,es,603
1423,en,23
1436,en,264
1465,es,30
1468,en,145
1507,en,82
1508,en,169
1509,en,9
1510,es,193
1511,es,6
1512,es,407
1517,es,128
1519,en,84
1520,en,333
1521,en,44
1522,en,601
1523,en,386
1524,en,1139
1525,en,3205
1526,en,153
1527,en,181
1528,en,68
1530,en,290
1531,en,310
1532,en,441
1533,en,437
1534,en,46
1535,en,20
1536,ru,120
1536,en,58
1537,en,32
1538,en,14
1540,en,161
1543,en,42
1544,en,125
1545,en,268
1546,en,98
1547,en,46
1548,ar,293
1548,en,108
1549,en,442
1551,en,177
1552,en,179
1552,es,1
1552,fr,1
1553,fr,309
1554,en,24
1556,en,28
1558,fr,369
1559,en,45
1560,en,40
1561,en,786
1563,fr,123
1564,en,28
1565,en,23
1566,en,26
1568,en,39
1569,en,54
1570,es,339
1572,fr,161
1572,en,3
1573,en,41
1574,fr,46
1575,fr,105
1576,fr,95
1578,en,40
1579,ar,42
1579,en,13
1580,en,47
1581,en,18
1582,fr,368
1583,fr,201
1583,ar,14
1584,en,13
1585,en,221
1586,en,19
1587,es,358
1588,fr,217
1589,en,6
1590,es,436
1591,en,206
1592,es,340
1593,es,128
1594,es,261
1595,es,924
1596,en,68
1597,en,154
1598,es,168
1600,fr,30
1602,es,381
1603,fr,80
1604,es,279
1605,es,1166
1605,pt,1
1606,es,832
1608,es,355
1609,es,543
1609,en,11
1610,es,180
1613,es,829
1616,es,338
1618,en,11
1619,en,238
1619,fr,98
1619,es,57
1620,es,374
1620,en,1
1621,es,107
1622,es,160
1623,en,118
1624,es,463
1625,en,12
1627,ar,509
1627,en,15
1628,en,96
1629,en,19
1631,es,310
1632,es,11
1635,en,99
1636,en,284
1638,en,65
1794,fr,106
1801,en,144
1802,fr,149
1803,de,184
1804,it,123
1805,pt,142
1805,en,2
1805,es,1
1805,it,1
1806,es,161
1807,it,13
1814,fr,118
1818,ar,87
1820,ar,794
1821,ar,1214
1821,fa,2
1822,ar,230
1823,ar,428
1824,ar,2165
1825,ar,281
1827,ar,138
1829,ar,86
1832,es,436
1835,es,486
1838,ar,1001
1839,es,546
1840,es,430
1841,es,447
1841,pt,16
1841,en,6
1841,it,3
1842,es,173
1842,pt,1
1844,fr,77
1845,es,354
1846,es,140
1848,es,37
1849,es,136
1850,es,851
1851,es,53
1852,es,16
1853,es,55
1854,es,157
1856,es,314
1876,es,694
1876,en,1
1877,es,277
1878,es,252
1879,en,21
1880,fr,42
1881,es,364
1883,es,1167
1884,es,284
1885,en,176
1885,ru,83
1886,es,291
1887,es,55
1888,es,285
1889,es,581
1890,en,1
1895,en,8
1896,en,51
1897,es,235
1898,ar,471
1899,ar,389
1900,ar,1340
1901,ar,498
1902,en,56
1903,es,306
1903,en,2
1904,en,108
1905,ar,501
1907,es,275
1908,es,462
1911,es,83
1913,fr,124
1961,fr,135
1962,ar,3
1964,en,15
1967,ar,51
1968,ru,122
1969,ru,399
1969,en,162
1970,pt,795
1971,es,888
1977,fr,90
1982,pt,5898
1984,en,99
1986,en,6
1987,ru,2431
1988,fr,30
1989,es,274
1989,en,1
1990,pt,113
1991,ru,641
1991,en,3
1993,ru,314
1994,ru,305
1995,ru,333
1995,en,1
1996,fa,107
1997,ru,23
1998,es,130
1999,pt,233
2000,pt,14
2000,en,13
2002,pt,28
2003,es,123
2007,es,318
2009,en,10
2010,en,15
2011,en,104
2013,pt,64
2017,pt,1283
2018,pt,295
2019,fa,121
2020,ru,203
2021,es,805
2022,pt,50
2023,ar,10
2026,es,22
2027,es,239
2029,es,113
2030,en,8
2030,ru,8
2031,ru,4
2032,es,89
2033,es,33
2034,en,25
2035,fr,354
2036,en,26
2037,en,100
2038,ru,8
2039,es,877
2039,it,1
2039,pt,1
2040,ar,279
2040,en,55
2041,es,218
2042,tr,20
2043,tr,182
2044,ru,506
2045,en,7
2046,fr,73
2047,ar,435
2048,tr,98
2049,pt,857
2049,es,2
2049,en,1
2050,ru,11
2052,es,269
2053,es,79
2054,tr,633
2055,pt,5
2058,fr,23
2060,pt,300
2061,en,22
2063,es,750
2065,ru,1316
2134,fr,69
2136,tr,4
2138,en,79
2139,en,53
2141,en,158
2142,tr,2
2143,en,27
2144,ru,1063
2145,es,36
2146,tr,4
2148,tr,1783
2149,tr,2
2150,pt,852
2151,pt,827
2153,en,252
2154,en,54
2155,es,83
2156,es,177
2158,fr,30
2159,en,640
2159,da,1
2160,ru,219
2161,en,7
2163,ar,160
2164,fr,293
2165,ru,1354
2168,tr,9
2169,fr,187
2169,en,6
2170,ru,924
2171,es,551
2172,es,445
2173,en,44
2174,fr,119
2176,fr,418
2177,es,307
2178,ru,645
2179,ar,488
2179,en,12
2182,es,1429
2184,en,82
2185,en,39
2187,ru,318
2188,es,199
2189,ru,778
2190,es,1845
2190,en,21
2192,en,265
2194,es,229
2195,pt,518
2196,es,256
2197,es,140
2198,es,59
2200,es,398
2201,es,1626
2203,es,141
2204,es,521
2205,fr,70
2206,fr,166
2207,ar,463
2208,es,291
2211,en,7
2214,ru,260
2215,en,150
2216,ru,567
2218,es,155
2219,es,188
2219,en,1
2220,es,4442
2220,en,38
2220,pt,2
2221,pt,275
2222,es,163
2223,es,254
2224,es,478
2225,es,207
2226,es,199
2227,es,657
2227,en,14
2227,nl,1
2228,es,494
2229,es,2101
2230,es,370
2232,pt,509
2233,es,598
2234,es,132
2238,es,521
2239,es,343
2240,es,519
2240,en,1
2241,es,630
2242,es,298
2245,es,85
2246,es,179
2247,pt,409
2248,en,86
2250,es,744
2251,es,132
2252,es,110
2254,es,388
2256,es,187
2257,es,89
2258,es,62
2259,es,72
2260,pt,564
2260,en,4
2261,es,177
2261,pt,1
2262,es,401
2263,es,67
2264,es,343
2265,es,143
2266,pt,581
2267,es,323
2268,es,227
2270,pt,196
2271,es,61
2271,en,8
2272,es,481
2272,en,1
2273,es,754
2274,es,350
2275,es,506
2324,es,325
2336,es,295
2336,en,1
2337,es,165
2340,es,186
2341,es,223
2343,es,184
2347,es,437
2348,pt,556
2350,es,80
2351,es,299
2352,es,1005
2352,it,1
2353,es,581
2354,es,283
2355,es,163
2371,ru,98
2372,ru,616
2374,en,4
2375,ru,178
2378,ru,397
2379,ru,273
2381,en,903
2382,en,3566
2383,ru,3547
2383,en,4
2384,fr,59
2385,en,19
2386,ru,1472
2388,en,138
2389,fr,95
2391,fr,141
2392,ru,257
2392,en,32
2393,en,162
2394,en,131
2395,en,30
2398,fr,2
2399,en,101
2401,en,114
2402,en,199
2403,fr,22
2405,ru,184
2407,ru,656
2407,en,4
2408,en,43
2409,en,93
2410,ru,237
2411,ru,241
2412,ar,189
2413,ru,1256
2414,fr,31
2415,ru,128
2416,ru,789
2417,ru,184
2418,en,342
2419,en,24
2420,en,36
2421,en,71
2423,ru,111
2425,ar,2410
2426,es,369
2427,en,77
2428,fr,110
2429,pt,164
2431,fr,278
2432,ru,242
2433,ru,922
2434,en,76
2435,ru,1548
2436,pt,2
2443,ru,368
2444,es,197
2445,es,337
2447,es,1204
2447,en,7
2448,es,228
2449,es,277
2450,ar,1073
2450,en,20
2450,fr,2
2450,pt,1
2452,en,95
2453,en,71
2458,en,1038
2460,en,78
2461,en,32
2461,it,1
2463,en,2
2469,ru,892
2469,en,1
2470,en,695
2470,nl,7
2470,es,3
2470,fr,2
2470,it,2
2470,de,1
2471,en,1
2475,ru,144
2476,tr,343
2476,en,3
2477,en,108
2478,fr,545
2478,de,2
2479,ru,374
2480,ru,451
2481,ru,619
2481,en,1
2482,es,32
2483,en,42
2484,pt,273
2485,es,763
2485,en,2
2486,ru,87
2487,ru,34
2488,fr,10
2489,pt,37
2490,ar,806
2491,en,433
2492,pt,76
2493,ar,164
2494,en,143
2496,ar,192
2497,ar,207
2497,en,4
2498,ar,121
2516,ru,39
2517,fa,165
2518,fr,135
2519,en,27
2520,ru,223
2521,ar,4
2522,fr,94
2522,es,2
2523,en,876
2523,fr,96
2523,es,78
2524,ru,216
2525,en,49
2526,fr,17
2527,ru,500
2528,ar,3
2529,ar,13
2531,ru,475
2534,tr,8
2535,tr,1
2537,tr,5
3129,en,89
3130,ar,396
3131,es,394
3133,ar,12
3134,ru,368
3142,pt,2633
3142,es,2
3156,en,108
3157,fr,3429
3158,en,106
3160,fr,243
3162,ru,650
3163,en,6
3164,fr,423
3166,ru,225
3166,en,4
3166,nl,1
3167,ru,1131
3168,es,19
3169,en,71
3236,ar,22
3237,en,125
3889,en,57
3890,en,1730
3890,fr,2
3890,it,1
3891,en,86
3892,pt,26
3894,en,4
3895,it,286
3896,pt,414
3897,pt,35
3898,ar,555
3899,en,196
3901,en,678
3903,en,96
3904,ru,808
3904,en,113
3905,en,152
3906,en,322
3907,de,525
3909,pt,643
3911,en,873
3912,en,501
3913,en,4
3916,fa,225
3917,ru,1041
3918,fr,10
3919,ru,1152
3920,en,49
3921,ar,5
3922,pt,17
3923,en,90
3926,ru,228
3928,ru,418
3929,ru,785
3930,ar,127
3931,en,130
3932,ru,185
3933,fr,41
3934,en,25
3935,ru,137
3936,es,267
3937,fr,113
3938,en,101
3938,es,1
3939,es,121
3940,fr,505
3941,es,171
3942,en,79
3943,ru,281
3944,ru,2195
3945,es,30
4082,en,114
4083,en,47
4084,en,99
4085,en,4
4087,en,24
4088,en,38
4089,ar,377
4091,en,19
4092,en,20
4094,fr,81
4095,de,551
4096,pt,21
4096,en,2
4096,fr,2
4097,es,259
4098,en,43
4099,fr,43
4100,en,44
4101,en,17
4102,en,137
4104,en,181
4105,pt,89
4106,it,320
4107,en,58
4108,en,19
4109,es,105
4110,pt,1095
4112,fr,444
4113,en,14
4115,en,15
4116,es,311
4117,de,446
4118,fr,862
4120,es,149
4121,en,154
4122,es,292
4122,fr,5
4122,pt,5
4122,en,2
4123,fr,7
4124,en,10
4125,es,95
4126,es,683
4127,de,945
4127,en,1
4128,es,1767
4129,ru,757
4132,fr,105
4133,fr,195
4136,pt,105
4137,en,123
4140,en,2
4141,de,237
4142,fr,281
4143,fr,347
4144,en,5
4145,en,53
4146,ru,522
4149,en,13
4150,fr,15
4154,en,12
4155,fr,213
4156,en,77
4157,en,14
4160,en,18
4161,en,30
4162,es,348
4163,es,479
4164,de,286
4164,tr,1
4165,fr,51
4167,fr,1144
4167,en,2
4168,es,322
4169,ru,330
4171,en,395
4172,es,716
4173,en,37
4174,es,406
4175,pt,1002
4175,es,1
4175,it,1
4177,fr,316
4177,it,1
4178,en,25
4181,de,921
4182,en,8
4183,es,35
4184,tr,612
4186,en,98
4187,en,90
4188,ru,1
4189,en,34
4190,en,114
4191,fr,1609
4193,es,151
4195,en,74
4196,nl,306
4197,en,615
4199,en,21
4200,en,17
4201,en,18
4202,de,448
4203,en,138
4204,en,687
4205,en,18
4206,en,26
4208,es,187
4209,es,374
4210,fr,115
4211,es,52
4212,fr,417
4213,en,213
4214,es,241
4217,en,71
4218,en,9
4219,fr,17
4220,en,22
4221,en,23
4223,en,19
4227,en,44
4227,fr,3
4228,ru,269
4229,pt,269
4229,en,21
4230,fr,19
4232,en,20
4233,ru,6
4233,en,1
4234,ru,27
4235,en,39
4236,en,3
4237,en,29
4238,ru,736
4239,ru,78
4302,ru,387
4303,it,271
4304,es,80
4306,en,1
4307,pt,44
4308,pt,280
4309,es,16
4310,en,51
4311,en,3
4312,ru,5649
4312,en,1
4313,en,6
4314,es,18
4315,fr,66
4316,en,1
4317,en,45
4318,fr,40
4319,en,37
4321,ru,8
4322,en,1
4325,es,65
4326,ru,102
4327,pt,7
4328,ru,98
4328,en,81
4329,es,217
4330,ru,14
4331,en,13
4332,ru,1976
4333,ru,91
4334,ru,2020
4335,ru,651
4337,ru,665
4338,fr,51
4339,en,12
4340,en,1
4341,es,296
4342,es,78
4343,ru,172
4346,ru,34
4346,en,2
4347,ru,803
4348,ru,491
4349,ru,100
4350,pt,18
4352,ru,46
4355,ru,4
4356,en,13
4357,ru,164
4359,ru,250
4360,ru,1
4361,ru,86
4362,ru,507
4363,ru,176
4365,ru,82
4366,ru,937
4367,ru,1
4369,ru,700
4370,ru,3
4403,ru,963
4404,ru,206
4405,ru,75
4406,ru,48
4407,ru,701
4408,ru,75
4409,ru,607
4410,ru,314
4411,ru,1421
4412,ru,329
4413,ru,175
4414,ru,204
4415,ru,288
4416,ru,99
4416,en,1
4417,ru,715
4418,ru,310
4419,ru,22
4420,ru,137
4421,ru,127
4422,ru,680
4423,ru,101
4424,ru,85
4425,ru,43
4426,ru,327
4427,ru,89
4429,ru,66
4430,ru,74
4431,ru,677
4432,ru,1
4433,ru,283
4434,ru,13
4435,pt,107
4436,pt,691
4436,en,1
4438,es,167
4441,es,175
4442,ru,32
4443,ru,165
4444,ru,344
4445,ru,307
4445,en,1
4446,ru,367
4449,ru,124
4450,ru,283
4451,fr,3229
4453,es,45
4455,es,78
4456,en,17
4457,es,814
4458,en,156
4459,ru,733
4460,es,274
4462,es,461
4463,es,135
4464,en,139
4465,fr,90
4466,ru,151
4467,ru,104
4468,fr,293
4469,es,131
4470,pt,49
4471,fr,37
4472,fr,18
4474,en,516
4475,ru,67
4476,it,443
4477,ru,397
4478,ru,316
4479,en,148
4480,ru,310
4481,en,11
4484,es,444
4485,ru,61
4486,ar,10
4487,en,17
4488,ar,110
4489,fr,144
4490,en,45
4491,es,364
4492,ru,29
4494,fr,12
4496,en,6
4498,en,15
4499,pt,1
4500,ru,112
4502,en,102
4503,en,44
4505,fr,281
4506,ru,283
4509,ru,699
4510,es,503
4512,en,33
4513,en,101
4514,en,49
4515,en,237
4515,es,3
4516,en,5
4518,fr,61
4519,en,16
4521,es,474
4522,en,140
4523,fr,185
4523,en,3
4524,en,11
4525,fr,128
4527,ru,170
4528,fr,618
4529,ru,1767
4530,ar,2796
4530,en,2
4532,es,17
4533,fr,36
4534,en,80
4535,en,12
4536,es,485
4538,en,9
4539,en,40
4540,ar,500
4542,en,111
4543,es,505
4544,en,30
4545,pt,24
4547,es,168
4548,fr,50
4549,es,364
4550,en,117
4551,fr,300
4552,es,98
4553,en,111
4554,en,47
4555,en,30
4556,ar,455
4557,fr,45
4558,es,45
4559,en,17
4561,es,21
4562,es,64
4563,es,40
4564,es,52
4565,en,11
4566,en,123
4567,es,299
4568,fr,10
4568,en,1
4569,en,6
4570,en,77
4572,en,2
4574,fr,50
4574,en,1
4576,en,16
4577,fr,80
4578,en,58
4579,ar,23
4580,fr,325
4581,en,3
4582,fr,30
4585,es,578
4586,es,235
4587,fr,349
4588,en,1
4589,en,56
4590,es,137
4591,es,167
4592,en,107
4593,es,947
4593,en,8
4594,en,19
4595,fr,73
4595,en,34
4696,pt,222
4697,pt,52
4698,pt,24
4699,en,2
4700,pt,27
4701,en,32
4702,ru,308
4703,en,43
4705,ar,332
4706,en,70
4708,ru,40
4709,en,63
4710,en,131
4711,en,9
4713,fr,80
4714,ar,112
4715,en,150
4718,en,62
4719,es,72
4721,fr,141
4722,es,112
4723,ru,60
4724,en,10
4725,en,22
4726,fr,18
4727,es,286
4729,fr,22
4730,en,8
4732,es,232
4734,pt,18
4735,en,4
4736,en,60
4738,en,5
4740,pt,45
4741,fr,53
4742,es,175
4743,es,487
4744,en,78
4745,ru,61
4746,ru,777
4748,ru,402
4749,ru,58
4752,es,107
4753,ar,3453
4754,es,77
4755,en,217
4756,ru,63
4757,en,181
4758,en,7
4760,ar,557
4761,ru,91
4763,ar,341
4764,es,458
4765,ru,62
4766,ru,214
4767,ru,309
4768,en,1
4769,pt,336
4771,ru,67
4772,en,110
4773,ru,293
4774,en,152
4776,en,7
4777,ru,109
4780,ru,24
4781,en,84
4782,ru,117
4783,es,117
4784,de,24
4785,ru,108
4786,ru,627
4787,es,20
4789,en,2
4793,es,339
4793,pt,1
4795,ru,12
4797,es,286
4798,en,2
4799,en,6
4804,es,386
4804,it,1
4805,ru,145
4806,pt,205
4807,ru,136
4808,ru,17
4809,ru,34
4810,en,34
4813,ru,179
4814,en,119
4815,ru,228
4816,en,59
4817,ru,51
4818,pt,26
4820,es,414
4820,en,1
4822,en,15
4824,ru,14
4825,es,162
4826,ru,525
4827,ru,76
4828,en,18
4829,ru,300
4831,ru,1
4832,ru,78
4833,ru,18
4834,ru,363
4835,ru,57
4836,ru,344
4838,ru,7
4839,ru,526
4840,ru,3
4841,ru,41
4842,ru,442
4843,ar,475
4843,en,1
4844,ru,1328
4845,en,59
4847,en,398
4848,en,193
4850,es,228
4853,fr,112
4854,en,2
4855,ar,36
4856,es,168
4856,en,1
4857,en,143
4858,en,83
4860,en,116
4916,ru,168
4917,pt,135
4918,de,235
4919,fr,32
4920,ar,145
4921,es,194
4926,fa,558
4927,ar,510
4928,en,25
4929,ar,467
4931,en,246
4932,ar,73
4933,pt,209
4934,fr,149
4934,en,1
4935,ar,61
4937,en,71
4939,es,357
4940,en,69
4941,es,129
4942,nl,384
4943,es,184
4944,en,4
4945,en,2
4946,en,29
4947,en,10
4949,ar,30
4950,fa,55
4996,es,23
4997,fr,29
4998,en,1
4999,es,175
4999,en,1
5000,es,274
5003,pt,46
5004,ru,33
5006,en,51
5007,fr,585
5008,en,68
5009,es,530
5012,en,21
5014,en,11
5016,es,52
5017,ru,8
5018,fr,66
5019,ru,2
5020,en,155
5021,fr,128
5022,es,75
5023,ru,8
5024,en,218
5025,fr,322
5026,es,502
5027,en,34
5028,en,71
5032,ar,54
5036,en,251
5037,en,2
5039,ru,61
5040,tr,198
5041,en,11
5042,es,142
5043,en,1350
5043,es,1
5044,zh-tw,635
5044,en,15
5045,pt,46
5046,en,16
5047,en,146
5049,fr,121
5051,en,31
5052,en,80
5054,en,56
5055,es,39
5056,en,215
5057,en,14
5060,ar,10
5061,ru,158
5062,ru,163
5062,en,44
5063,en,614
5063,fr,43
5063,ar,10
5063,it,1
5065,ru,20
5101,pt,85
5102,es,430
5102,pt,1
5103,en,14
5104,en,92
5105,ru,27
5106,en,185
5108,ru,3
5109,ru,7
5110,es,103
5111,en,222
5113,ru,22
5114,en,68
5115,ru,36
5116,es,76
5117,en,652
5118,en,4
5120,pt,20
5132,ar,58
5132,en,24
5133,ru,3
5133,en,1
5135,ru,516
5136,fa,107
5137,en,76
5138,tr,1139
5139,en,105
5140,en,36
5144,en,15
